Full Date,Full Date Timestamp,Month,Day,Year,Transaction,Description,Account Name,Category
"Wednesday, January 02, 2013",2013-01-03T00:00,1,2,2013,20.29,IHOP,Credit Card,Restaurants
"Thursday, January 03, 2013",2013-01-04T00:00,1,3,2013,10.48,Subway,Spending,Fast Food
"Thursday, January 03, 2013",2013-01-04T00:00,1,3,2013,13.3,CACTUS CAFE BR3,Credit Card,Restaurants
"Thursday, January 03, 2013",2013-01-04T00:00,1,3,2013,153.45,EXPRESS,Credit Card,Clothing
"Thursday, January 03, 2013",2013-01-04T00:00,1,3,2013,24.71,SALSA'S MEX GRILL,Credit Card,Restaurants
"Thursday, January 03, 2013",2013-01-04T00:00,1,3,2013,164.78,BILL PAY COMCAST XFINITY DOUBLE PLAY ON-LINE xxxxxxxxx12345 ON 01-03,Bill Pay,Television & Internet
"Friday, January 04, 2013",2013-01-05T00:00,1,4,2013,92.48,Safeway,CREDIT CARD,Groceries
"Friday, January 04, 2013",2013-01-05T00:00,1,4,2013,21.51,Panda Express,Spending,Fast Food
"Friday, January 04, 2013",2013-01-05T00:00,1,4,2013,13.46,Subway,Spending,Fast Food
"Friday, January 04, 2013",2013-01-05T00:00,1,4,2013,50.39,ATLANTA METER PMTS,Credit Card,Transportation
"Friday, January 04, 2013",2013-01-05T00:00,1,4,2013,100.72,Cnn Internatio Mcc,Spending,Uncategorized
"Saturday, January 05, 2013",2013-01-06T00:00,1,5,2013,105.21,Whole Foods,Credit Card,Groceries
"Saturday, January 05, 2013",2013-01-06T00:00,1,5,2013,17.05,PAPA JOHN'S,Credit Card,Fast Food
"Saturday, January 05, 2013",2013-01-06T00:00,1,5,2013,113.65,Kroger,Cash,Groceries
"Saturday, January 05, 2013",2013-01-06T00:00,1,5,2013,113.94,SHOPPERS FOOD WAREH,Credit Card,Groceries
"Saturday, January 05, 2013",2013-01-06T00:00,1,5,2013,26.81,RUDY'S CAN'T FAIL CAFE,Credit Card,Restaurants
"Sunday, January 06, 2013",2013-01-07T00:00,1,6,2013,13.61,WAFFLE HOUSE,Credit Card,Fast Food
"Sunday, January 06, 2013",2013-01-07T00:00,1,6,2013,9.84,Chipotle,Credit Card,Fast Food
"Sunday, January 06, 2013",2013-01-07T00:00,1,6,2013,72,PLATED,Credit Card,Restaurants
"Sunday, January 06, 2013",2013-01-07T00:00,1,6,2013,39.43,SFO Transportation,Credit Card,Transportation
"Sunday, January 06, 2013",2013-01-07T00:00,1,6,2013,97.96,BILL PAY PACIFIC GAS & EL ON-LINE xxxxxx99999 ON 01-06,Bill Pay,Electricity
"Monday, January 07, 2013",2013-01-08T00:00,1,7,2013,28.02,Papa John's,Spending,Fast Food
"Monday, January 07, 2013",2013-01-08T00:00,1,7,2013,131.52,Macy's,Bill Pay,Clothing
"Monday, January 07, 2013",2013-01-08T00:00,1,7,2013,17.48,GREENSBORO TRVL CTR WHITSETT NC,Credit Card,Restaurants
"Monday, January 07, 2013",2013-01-08T00:00,1,7,2013,8.59,WEST MIDTOWN CORNER TAVE,Credit Card,Fast Food
"Monday, January 07, 2013",2013-01-08T00:00,1,7,2013,205.08,Wal-Mart,Spending,Shopping
"Tuesday, January 08, 2013",2013-01-09T00:00,1,8,2013,9.73,Chipotle,Credit Card,Fast Food
"Tuesday, January 08, 2013",2013-01-09T00:00,1,8,2013,67.5,La Parrilla Mcc,Spending,Entertainment
"Tuesday, January 08, 2013",2013-01-09T00:00,1,8,2013,15.75,IHOP,Spending,Restaurants
"Tuesday, January 08, 2013",2013-01-09T00:00,1,8,2013,20.06,IHOP,Credit Card,Restaurants
"Tuesday, January 08, 2013",2013-01-09T00:00,1,8,2013,26.14,CHEVRON 00078945,Checking,Gas & Fuel
"Wednesday, January 09, 2013",2013-01-10T00:00,1,9,2013,33.38,THE BREAKFAST KLUB,Credit Card,Restaurants
"Wednesday, January 09, 2013",2013-01-10T00:00,1,9,2013,11.43,CACTUS CAFE BR3,Credit Card,Restaurants
"Wednesday, January 09, 2013",2013-01-10T00:00,1,9,2013,58.74,Eventbrite,Credit Card,Entertainment
"Wednesday, January 09, 2013",2013-01-10T00:00,1,9,2013,11.31,Subway,Spending,Fast Food
"Wednesday, January 09, 2013",2013-01-10T00:00,1,9,2013,22.68,TGI FRIDAY'S,Credit Card,Restaurants
"Thursday, January 10, 2013",2013-01-11T00:00,1,10,2013,3.86,MCDONALD'S,Credit Card,Fast Food
"Thursday, January 10, 2013",2013-01-11T00:00,1,10,2013,12.23,CACTUS CAFE BR3,Credit Card,Restaurants
"Thursday, January 10, 2013",2013-01-11T00:00,1,10,2013,128.65,Target,Credit Card,Shopping
"Thursday, January 10, 2013",2013-01-11T00:00,1,10,2013,279.85,MACY'S,Credit Card,Clothing
"Thursday, January 10, 2013",2013-01-11T00:00,1,10,2013,27.52,SALSA'S MEX GRILL,Credit Card,Restaurants
"Friday, January 11, 2013",2013-01-12T00:00,1,11,2013,9.8,CHIPOTLE,Credit Card,Restaurants
"Friday, January 11, 2013",2013-01-12T00:00,1,11,2013,122.51,Wal-Mart,Bill Pay,Shopping
"Friday, January 11, 2013",2013-01-12T00:00,1,11,2013,54.16,Wal-Mart,Bill Pay,Groceries
"Friday, January 11, 2013",2013-01-12T00:00,1,11,2013,25.93,LUCKY,CREDIT CARD,Groceries
"Friday, January 11, 2013",2013-01-12T00:00,1,11,2013,20.45,GORDON BIERSCH,Credit Card,Restaurants
"Saturday, January 12, 2013",2013-01-13T00:00,1,12,2013,29.47,PAPA JOHN'S,Credit Card,Fast Food
"Saturday, January 12, 2013",2013-01-13T00:00,1,12,2013,38.64,WILDWOOD CAFE,Credit Card,Restaurants
"Saturday, January 12, 2013",2013-01-13T00:00,1,12,2013,12.3,Chipotle,Credit Card,Fast Food
"Saturday, January 12, 2013",2013-01-13T00:00,1,12,2013,7.95,Chick-Fil-A,Spending,Fast Food
"Saturday, January 12, 2013",2013-01-13T00:00,1,12,2013,16.65,Fosters Restaurant Mcc,Spending,Restaurants
"Sunday, January 13, 2013",2013-01-14T00:00,1,13,2013,11.75,HERTZ RENT-A-CAR,Credit Card,Transportation
"Sunday, January 13, 2013",2013-01-14T00:00,1,13,2013,4.38,McDonald's,Spending,Fast Food
"Sunday, January 13, 2013",2013-01-14T00:00,1,13,2013,21.75,SHOPRITE,Credit Card,Groceries
"Sunday, January 13, 2013",2013-01-14T00:00,1,13,2013,9.71,TWISTER TRUCK,Credit Card,Fast Food
"Sunday, January 13, 2013",2013-01-14T00:00,1,13,2013,59.68,PARLIAMENT,Credit Card,Entertainment
"Monday, January 14, 2013",2013-01-15T00:00,1,14,2013,64.24,Star Lanes Mcc,Spending,Entertainment
"Monday, January 14, 2013",2013-01-15T00:00,1,14,2013,12.75,LENOX FOOD MARKET,Credit Card,Fast Food
"Monday, January 14, 2013",2013-01-15T00:00,1,14,2013,20.88,Iron Chef Grill,Spending,Restaurants
"Monday, January 14, 2013",2013-01-15T00:00,1,14,2013,58.98,Ag Entertainment Mcc,Spending,Entertainment
"Monday, January 14, 2013",2013-01-15T00:00,1,14,2013,25.12,CHEVRON 00078945,Checking,Gas & Fuel
"Tuesday, January 15, 2013",2013-01-16T00:00,1,15,2013,10.76,OZUMO OAKLAND,Credit Card,Restaurants
"Tuesday, January 15, 2013",2013-01-16T00:00,1,15,2013,10.06,Chipotle,Spending,Fast Food
"Tuesday, January 15, 2013",2013-01-16T00:00,1,15,2013,25.95,Rosa Mexicano,Credit Card,Restaurants
"Tuesday, January 15, 2013",2013-01-16T00:00,1,15,2013,47.16,KROGER,Credit Card,Groceries
"Tuesday, January 15, 2013",2013-01-16T00:00,1,15,2013,70.45,WEST EGG CAFE`,Credit Card,Restaurants
"Wednesday, January 16, 2013",2013-01-17T00:00,1,16,2013,58.6,EB SUPER BOWL CELEBRI,Credit Card,Entertainment
"Wednesday, January 16, 2013",2013-01-17T00:00,1,16,2013,26.31,CHEESECAKE,Credit Card,Restaurants
"Wednesday, January 16, 2013",2013-01-17T00:00,1,16,2013,77.6,Kroger,Spending,Groceries
"Wednesday, January 16, 2013",2013-01-17T00:00,1,16,2013,11.23,City Barbeque,Spending,Fast Food
"Wednesday, January 16, 2013",2013-01-17T00:00,1,16,2013,34.12,1ST WOK EXPRESS,Credit Card,Restaurants
"Thursday, January 17, 2013",2013-01-18T00:00,1,17,2013,208.66,Target,Spending,Shopping
"Thursday, January 17, 2013",2013-01-18T00:00,1,17,2013,10.75,Kyoto Japanese Cui,Spending,Restaurants
"Thursday, January 17, 2013",2013-01-18T00:00,1,17,2013,38.67,Safeway,CREDIT CARD,Groceries
"Thursday, January 17, 2013",2013-01-18T00:00,1,17,2013,40.04,Whole Foods,Credit Card,Groceries
"Thursday, January 17, 2013",2013-01-18T00:00,1,17,2013,12.99,CACTUS CAFE BR3,Credit Card,Restaurants
"Friday, January 18, 2013",2013-01-19T00:00,1,18,2013,8.27,CACTUS CAFE BR3,Credit Card,Restaurants
"Friday, January 18, 2013",2013-01-19T00:00,1,18,2013,10.16,CACTUS CAFE BR3,Credit Card,Restaurants
"Friday, January 18, 2013",2013-01-19T00:00,1,18,2013,47.16,NYC-TAXI YELLOW CAB,Credit Card,Transportation
"Friday, January 18, 2013",2013-01-19T00:00,1,18,2013,18.19,FIREHOUSE NO. 37,Credit Card,Restaurants
"Friday, January 18, 2013",2013-01-19T00:00,1,18,2013,27.84,POS PURCHASE - EXXONMOBIL POS 0000012345678998745,Checking,Gas & Fuel
"Saturday, January 19, 2013",2013-01-20T00:00,1,19,2013,20.46,Safeway,CREDIT CARD,Groceries
"Saturday, January 19, 2013",2013-01-20T00:00,1,19,2013,11.83,Subway,Credit Card,Fast Food
"Saturday, January 19, 2013",2013-01-20T00:00,1,19,2013,108.14,Kroger,Spending,Groceries
"Saturday, January 19, 2013",2013-01-20T00:00,1,19,2013,237.49,Target,Credit Card,Shopping
"Saturday, January 19, 2013",2013-01-20T00:00,1,19,2013,10.2,Jean Apelacion Mcc,Spending,Fast Food
"Sunday, January 20, 2013",2013-01-21T00:00,1,20,2013,37.24,Bath & Body Works,Spending,Spa & Massage
"Sunday, January 20, 2013",2013-01-21T00:00,1,20,2013,18.35,FIREHOUSE NO. 37,Credit Card,Restaurants
"Sunday, January 20, 2013",2013-01-21T00:00,1,20,2013,103.29,Meijer,Spending,Groceries
"Sunday, January 20, 2013",2013-01-21T00:00,1,20,2013,8.7,CACTUS CAFE BR3,Credit Card,Restaurants
"Sunday, January 20, 2013",2013-01-21T00:00,1,20,2013,475,NAVI ED SERV PP STUDNTLOAN 123456 0000 JONES,Bill Pay,Student Loan
"Monday, January 21, 2013",2013-01-22T00:00,1,21,2013,81,Target,Credit Card,Shopping
"Monday, January 21, 2013",2013-01-22T00:00,1,21,2013,12.88,Chipotle,Spending,Fast Food
"Monday, January 21, 2013",2013-01-22T00:00,1,21,2013,72,PLATED,Credit Card,Restaurants
"Monday, January 21, 2013",2013-01-22T00:00,1,21,2013,12.38,Cosmic Deli Corp,Spending,Restaurants
"Monday, January 21, 2013",2013-01-22T00:00,1,21,2013,2.81,McDonald's,Bill Pay,Fast Food
"Tuesday, January 22, 2013",2013-01-23T00:00,1,22,2013,87.36,Target,Spending,Shopping
"Tuesday, January 22, 2013",2013-01-23T00:00,1,22,2013,20.09,RED DOOR CAFE,Credit Card,Restaurants
"Tuesday, January 22, 2013",2013-01-23T00:00,1,22,2013,23.24,SQ *PHILLY CHEESESTEAK,Credit Card,Restaurants
"Tuesday, January 22, 2013",2013-01-23T00:00,1,22,2013,17.33,PAPA JOHN'S,Credit Card,Fast Food
"Tuesday, January 22, 2013",2013-01-23T00:00,1,22,2013,48.86,Kroger,Spending,Groceries
"Wednesday, January 23, 2013",2013-01-24T00:00,1,23,2013,12.96,CHIPOTLE,Credit Card,Fast Food
"Wednesday, January 23, 2013",2013-01-24T00:00,1,23,2013,8.56,FIVE GUYS,Credit Card,Fast Food
"Wednesday, January 23, 2013",2013-01-24T00:00,1,23,2013,36.15,Alexandria Transportation Mcc,Spending,Transportation
"Wednesday, January 23, 2013",2013-01-24T00:00,1,23,2013,68.07,Food Lion,Spending,Groceries
"Wednesday, January 23, 2013",2013-01-24T00:00,1,23,2013,21.66,TGI FRIDAY'S,Credit Card,Restaurants
"Thursday, January 24, 2013",2013-01-25T00:00,1,24,2013,10.89,McDonald's,Spending,Fast Food
"Thursday, January 24, 2013",2013-01-25T00:00,1,24,2013,25.48,RED ROBIN,Credit Card,Restaurants
"Thursday, January 24, 2013",2013-01-25T00:00,1,24,2013,11.72,PIZZA HUT,Credit Card,Fast Food
"Thursday, January 24, 2013",2013-01-25T00:00,1,24,2013,10.39,Chipotle,Credit Card,Fast Food
"Thursday, January 24, 2013",2013-01-25T00:00,1,24,2013,34.73,CHEVRON 00078945,Checking,Gas & Fuel
"Friday, January 25, 2013",2013-01-26T00:00,1,25,2013,8.93,Chipotle,Credit Card,Fast Food
"Friday, January 25, 2013",2013-01-26T00:00,1,25,2013,106.72,Kroger,Spending,Groceries
"Friday, January 25, 2013",2013-01-26T00:00,1,25,2013,10.84,PP*MARUSKITCHE,Credit Card,Fast Food
"Friday, January 25, 2013",2013-01-26T00:00,1,25,2013,295.22,Amazon,Bill Pay,Christmas Gifts
"Friday, January 25, 2013",2013-01-26T00:00,1,25,2013,8.91,OFA ISLAND BBQ,Credit Card,Restaurants
"Saturday, January 26, 2013",2013-01-27T00:00,1,26,2013,8.74,Subway,Credit Card,Fast Food
"Saturday, January 26, 2013",2013-01-27T00:00,1,26,2013,10.29,Chipotle,Credit Card,Fast Food
"Saturday, January 26, 2013",2013-01-27T00:00,1,26,2013,11.34,CHIPOTLE,Credit Card,Restaurants
"Saturday, January 26, 2013",2013-01-27T00:00,1,26,2013,7.68,UBER TECHNOLOGIES INC,Credit Card,Transportation
"Saturday, January 26, 2013",2013-01-27T00:00,1,26,2013,9.15,CHIPOTLE,Credit Card,Fast Food
"Sunday, January 27, 2013",2013-01-28T00:00,1,27,2013,48.74,Wal-Mart,Spending,Shopping
"Sunday, January 27, 2013",2013-01-28T00:00,1,27,2013,21.37,Transportation CONCEPTS INC LOC,Credit Card,Transportation
"Sunday, January 27, 2013",2013-01-28T00:00,1,27,2013,136.84,PAYPAL INST XFER,Spending,Clothing
"Sunday, January 27, 2013",2013-01-28T00:00,1,27,2013,30.68,OAKLAND PARK METER IPS,Credit Card,Transportation
"Sunday, January 27, 2013",2013-01-28T00:00,1,27,2013,13.54,Five Guys,Bill Pay,Fast Food
"Monday, January 28, 2013",2013-01-29T00:00,1,28,2013,12.22,Pizzeria Due Mcc,Spending,Restaurants
"Monday, January 28, 2013",2013-01-29T00:00,1,28,2013,263.8,Macy's,Spending,Clothing
"Monday, January 28, 2013",2013-01-29T00:00,1,28,2013,16.2,IHOP,Credit Card,Restaurants
"Monday, January 28, 2013",2013-01-29T00:00,1,28,2013,10.19,Waffle House,Spending,Fast Food
"Monday, January 28, 2013",2013-01-29T00:00,1,28,2013,16.06,Wal-Mart,Spending,Shopping
"Tuesday, January 29, 2013",2013-01-30T00:00,1,29,2013,6.67,Checkers,Bill Pay,Fast Food
"Tuesday, January 29, 2013",2013-01-30T00:00,1,29,2013,11.89,WAFFLE HOUSE,Credit Card,Fast Food
"Tuesday, January 29, 2013",2013-01-30T00:00,1,29,2013,12.91,Snack Soda Vending,Spending,Fast Food
"Tuesday, January 29, 2013",2013-01-30T00:00,1,29,2013,36.64,UBER,Credit Card,Transportation
"Tuesday, January 29, 2013",2013-01-30T00:00,1,29,2013,21.05,PAPA JOHN'S,Credit Card,Fast Food
"Wednesday, January 30, 2013",2013-01-31T00:00,1,30,2013,11.98,Subway,Credit Card,Fast Food
"Wednesday, January 30, 2013",2013-01-31T00:00,1,30,2013,12.38,Cosmic Deli Corp,Spending,Restaurants
"Wednesday, January 30, 2013",2013-01-31T00:00,1,30,2013,34.44,UBER,Credit Card,Transportation
"Wednesday, January 30, 2013",2013-01-31T00:00,1,30,2013,18.6,Flipdaddy Mason Mcc,Spending,Restaurants
"Wednesday, January 30, 2013",2013-01-31T00:00,1,30,2013,22.17,Red Lobster,Spending,Restaurants
"Thursday, January 31, 2013",2013-02-01T00:00,1,31,2013,13.09,MCDONALD'S,Credit Card,Fast Food
"Thursday, January 31, 2013",2013-02-01T00:00,1,31,2013,265.99,AMAZON MKTPLACE PMTS AMZN.COM,Credit Card,Shopping
"Thursday, January 31, 2013",2013-02-01T00:00,1,31,2013,109.11,Safeway,CREDIT CARD,Groceries
"Thursday, January 31, 2013",2013-02-01T00:00,1,31,2013,83.9,SHOPRITE,CREDIT CARD,Groceries
"Thursday, January 31, 2013",2013-02-01T00:00,1,31,2013,31.97,SQ *LIBERTY TAXI,Credit Card,Transportation
"Friday, February 01, 2013",2013-02-02T00:00,2,1,2013,260.54,Wal-Mart,Spending,Shopping
"Friday, February 01, 2013",2013-02-02T00:00,2,1,2013,43.47,LGALOT,Credit Card,Transportation
"Friday, February 01, 2013",2013-02-02T00:00,2,1,2013,17.93,IHOP,Credit Card,Restaurants
"Friday, February 01, 2013",2013-02-02T00:00,2,1,2013,1650,The Hills Condos and Apartments,Savings,Mortgage & Rent
"Friday, February 01, 2013",2013-02-02T00:00,2,1,2013,969.53,EXPEDIA*1122334455,Credit Card,Air Travel
"Saturday, February 02, 2013",2013-02-03T00:00,2,2,2013,96.13,Kroger,Cash,Groceries
"Saturday, February 02, 2013",2013-02-03T00:00,2,2,2013,12.95,Chipotle,Credit Card,Fast Food
"Saturday, February 02, 2013",2013-02-03T00:00,2,2,2013,14.49,HAKKASAN LAS VEGAS NIGHT,Credit Card,Restaurants
"Saturday, February 02, 2013",2013-02-03T00:00,2,2,2013,24.23,Safeway,CREDIT CARD,Groceries
"Saturday, February 02, 2013",2013-02-03T00:00,2,2,2013,29.72,POS PURCHASE - EXXONMOBIL POS 0000012345678998745,Checking,Gas & Fuel
"Sunday, February 03, 2013",2013-02-04T00:00,2,3,2013,62.16,Rush Street Mcc,Spending,Entertainment
"Sunday, February 03, 2013",2013-02-04T00:00,2,3,2013,15.28,PAPA JOHN'S,Credit Card,Fast Food
"Sunday, February 03, 2013",2013-02-04T00:00,2,3,2013,30.01,Safeway,CREDIT CARD,Groceries
"Sunday, February 03, 2013",2013-02-04T00:00,2,3,2013,13.32,Chipotle,Credit Card,Fast Food
"Sunday, February 03, 2013",2013-02-04T00:00,2,3,2013,164.78,BILL PAY COMCAST XFINITY DOUBLE PLAY ON-LINE xxxxxxxxx12345 ON 02-03,Bill Pay,Television & Internet
"Monday, February 04, 2013",2013-02-05T00:00,2,4,2013,49.45,Safeway,Credit Card,Groceries
"Monday, February 04, 2013",2013-02-05T00:00,2,4,2013,92.7,Kroger,Cash,Groceries
"Monday, February 04, 2013",2013-02-05T00:00,2,4,2013,12.65,Five Guys,Spending,Fast Food
"Monday, February 04, 2013",2013-02-05T00:00,2,4,2013,55.93,FLIP FLOPS,Credit Card,Entertainment
"Monday, February 04, 2013",2013-02-05T00:00,2,4,2013,32.23,CHEVRON 00078945,Checking,Gas & Fuel
"Tuesday, February 05, 2013",2013-02-06T00:00,2,5,2013,8.42,Chipotle,Credit Card,Fast Food
"Tuesday, February 05, 2013",2013-02-06T00:00,2,5,2013,73.43,Safeway,CREDIT CARD,Groceries
"Tuesday, February 05, 2013",2013-02-06T00:00,2,5,2013,507.15,Forever 21,Bill Pay,Clothing
"Tuesday, February 05, 2013",2013-02-06T00:00,2,5,2013,9.72,Waffle House,Credit Card,Fast Food
"Tuesday, February 05, 2013",2013-02-06T00:00,2,5,2013,8.12,Eatery,Credit Card,Restaurants
"Wednesday, February 06, 2013",2013-02-07T00:00,2,6,2013,27.92,Panera Bread,Spending,Fast Food
"Wednesday, February 06, 2013",2013-02-07T00:00,2,6,2013,28.92,Hertz,Bill Pay,Transportation
"Wednesday, February 06, 2013",2013-02-07T00:00,2,6,2013,344.63,MACY'S,Credit Card,Clothing
"Wednesday, February 06, 2013",2013-02-07T00:00,2,6,2013,17.78,Nyc Taxi Y,Bill Pay,Transportation
"Wednesday, February 06, 2013",2013-02-07T00:00,2,6,2013,60.45,BILL PAY PACIFIC GAS & EL ON-LINE xxxxxx99999 ON 02-06,Bill Pay,Electricity
"Thursday, February 07, 2013",2013-02-08T00:00,2,7,2013,106.31,Kroger,Spending,Groceries
"Thursday, February 07, 2013",2013-02-08T00:00,2,7,2013,12.32,CACTUS CAFE BR3,Credit Card,Restaurants
"Thursday, February 07, 2013",2013-02-08T00:00,2,7,2013,13.31,NYC TAXI,Credit Card,Transportation
"Thursday, February 07, 2013",2013-02-08T00:00,2,7,2013,17.21,PAPA JOHN'S,Credit Card,Fast Food
"Thursday, February 07, 2013",2013-02-08T00:00,2,7,2013,40.2,Wal-Mart,Spending,Shopping
"Friday, February 08, 2013",2013-02-09T00:00,2,8,2013,14.33,AMAZON MKTPLACE PMTS AMZN.COM,Credit Card,Shopping
"Friday, February 08, 2013",2013-02-09T00:00,2,8,2013,19.3,UBER,Credit Card,Transportation
"Friday, February 08, 2013",2013-02-09T00:00,2,8,2013,130.64,MACY'S,Credit Card,Clothing
"Friday, February 08, 2013",2013-02-09T00:00,2,8,2013,59.78,JOSHUA TREE,Credit Card,Entertainment
"Friday, February 08, 2013",2013-02-09T00:00,2,8,2013,9.39,CACTUS CAFE BR3,Credit Card,Restaurants
"Saturday, February 09, 2013",2013-02-10T00:00,2,9,2013,35.76,Safeway,CREDIT CARD,Groceries
"Saturday, February 09, 2013",2013-02-10T00:00,2,9,2013,150.08,Macy's,Credit Card,Shopping
"Saturday, February 09, 2013",2013-02-10T00:00,2,9,2013,56.32,KROGER,CREDIT CARD,Groceries
"Saturday, February 09, 2013",2013-02-10T00:00,2,9,2013,67.31,Eventbrite,Credit Card,Entertainment
"Saturday, February 09, 2013",2013-02-10T00:00,2,9,2013,10.52,Subway,Credit Card,Fast Food
"Sunday, February 10, 2013",2013-02-11T00:00,2,10,2013,24.47,SUSHI X II,Credit Card,Restaurants
"Sunday, February 10, 2013",2013-02-11T00:00,2,10,2013,42.63,H COE SP MORGAN HILL VC,Credit Card,Uncategorized
"Sunday, February 10, 2013",2013-02-11T00:00,2,10,2013,120.76,SHOPRITE,CREDIT CARD,Groceries
"Sunday, February 10, 2013",2013-02-11T00:00,2,10,2013,49.46,Neons Mcc,Spending,Entertainment
"Sunday, February 10, 2013",2013-02-11T00:00,2,10,2013,286.25,Wal-Mart,Bill Pay,Shopping
"Monday, February 11, 2013",2013-02-12T00:00,2,11,2013,10.65,Subway,Credit Card,Fast Food
"Monday, February 11, 2013",2013-02-12T00:00,2,11,2013,41.97,GoFundMe,Credit Card,Charity
"Monday, February 11, 2013",2013-02-12T00:00,2,11,2013,10.99,Chipotle,Credit Card,Fast Food
"Monday, February 11, 2013",2013-02-12T00:00,2,11,2013,148.4,Target,Credit Card,Shopping
"Monday, February 11, 2013",2013-02-12T00:00,2,11,2013,22.12,TGI FRIDAY'S,Credit Card,Restaurants
"Tuesday, February 12, 2013",2013-02-13T00:00,2,12,2013,8.15,Popeye's,Spending,Fast Food
"Tuesday, February 12, 2013",2013-02-13T00:00,2,12,2013,60.54,KROGER,CREDIT CARD,Groceries
"Tuesday, February 12, 2013",2013-02-13T00:00,2,12,2013,19.48,FRESH MILLIONS,Credit Card,Restaurants
"Tuesday, February 12, 2013",2013-02-13T00:00,2,12,2013,45.34,MORRIS AND SONS TOWING,Credit Card,Transportation
"Tuesday, February 12, 2013",2013-02-13T00:00,2,12,2013,13.19,SQ *DANVILLE OLD TOWNE BA,Credit Card,Fast Food
"Wednesday, February 13, 2013",2013-02-14T00:00,2,13,2013,56.66,Everythings Dvine Mcc,Spending,Entertainment
"Wednesday, February 13, 2013",2013-02-14T00:00,2,13,2013,359.33,Macy's,Credit Card,Clothing
"Wednesday, February 13, 2013",2013-02-14T00:00,2,13,2013,4.49,McDonald's,Spending,Fast Food
"Wednesday, February 13, 2013",2013-02-14T00:00,2,13,2013,71.92,American Deli Mcc,Spending,Restaurants
"Wednesday, February 13, 2013",2013-02-14T00:00,2,13,2013,30.78,PAPA JOHN'S,Credit Card,Fast Food
"Thursday, February 14, 2013",2013-02-15T00:00,2,14,2013,40.46,HERTZ RENT-A-CAR,Credit Card,Transportation
"Thursday, February 14, 2013",2013-02-15T00:00,2,14,2013,24.21,SQ *PHILLY CHEESESTEAK,Credit Card,Restaurants
"Thursday, February 14, 2013",2013-02-15T00:00,2,14,2013,112.39,Wal-Mart,Spending,Groceries
"Thursday, February 14, 2013",2013-02-15T00:00,2,14,2013,210.15,GUESS,Credit Card,Clothing
"Thursday, February 14, 2013",2013-02-15T00:00,2,14,2013,50.94,1ST WOK EXPRESS,Credit Card,Restaurants
"Friday, February 15, 2013",2013-02-16T00:00,2,15,2013,8.36,Popeye's,Spending,Fast Food
"Friday, February 15, 2013",2013-02-16T00:00,2,15,2013,78.11,Paradies,Spending,Shopping
"Friday, February 15, 2013",2013-02-16T00:00,2,15,2013,85.21,Target,Spending,Groceries
"Friday, February 15, 2013",2013-02-16T00:00,2,15,2013,11.28,Jerry Subs Piz,Spending,Fast Food
"Friday, February 15, 2013",2013-02-16T00:00,2,15,2013,29.26,CHEVRON 00078945,Checking,Gas & Fuel
"Saturday, February 16, 2013",2013-02-17T00:00,2,16,2013,3.96,Chin Chin Viii,Spending,Fast Food
"Saturday, February 16, 2013",2013-02-17T00:00,2,16,2013,15.66,PAPA JOHN'S,Credit Card,Fast Food
"Saturday, February 16, 2013",2013-02-17T00:00,2,16,2013,8.68,Jean Apelacion Mcc,Spending,Fast Food
"Saturday, February 16, 2013",2013-02-17T00:00,2,16,2013,72,PLATED,Credit Card,Restaurants
"Saturday, February 16, 2013",2013-02-17T00:00,2,16,2013,13.57,Chipotle,Credit Card,Restaurants
"Sunday, February 17, 2013",2013-02-18T00:00,2,17,2013,9.61,Subway,Credit Card,Fast Food
"Sunday, February 17, 2013",2013-02-18T00:00,2,17,2013,12.93,UBER TECHNOLOGIES INC,Credit Card,Transportation
"Sunday, February 17, 2013",2013-02-18T00:00,2,17,2013,50.2,Ag Entertainment Mcc,Spending,Entertainment
"Sunday, February 17, 2013",2013-02-18T00:00,2,17,2013,12.11,ESCAPE RESTAURANT LOUNGE,Credit Card,Restaurants
"Sunday, February 17, 2013",2013-02-18T00:00,2,17,2013,26.72,POS PURCHASE - EXXONMOBIL POS 0000012345678998745,Checking,Gas & Fuel
"Monday, February 18, 2013",2013-02-19T00:00,2,18,2013,55.5,American Deli Mcc,Spending,Restaurants
"Monday, February 18, 2013",2013-02-19T00:00,2,18,2013,120.37,Safeway,CREDIT CARD,Groceries
"Monday, February 18, 2013",2013-02-19T00:00,2,18,2013,64.32,JOSHUA TREE,Credit Card,Entertainment
"Monday, February 18, 2013",2013-02-19T00:00,2,18,2013,4.34,McDonald's,Spending,Fast Food
"Monday, February 18, 2013",2013-02-19T00:00,2,18,2013,28.18,Papa John's,Spending,Fast Food
"Tuesday, February 19, 2013",2013-02-20T00:00,2,19,2013,14.01,IHOP,Credit Card,Restaurants
"Tuesday, February 19, 2013",2013-02-20T00:00,2,19,2013,11.81,Food Lion,Spending,Groceries
"Tuesday, February 19, 2013",2013-02-20T00:00,2,19,2013,8.62,CACTUS CAFE BR3,Credit Card,Restaurants
"Tuesday, February 19, 2013",2013-02-20T00:00,2,19,2013,9.14,CACTUS CAFE BR3,Credit Card,Restaurants
"Tuesday, February 19, 2013",2013-02-20T00:00,2,19,2013,185.38,Target,Credit Card,Shopping
"Wednesday, February 20, 2013",2013-02-21T00:00,2,20,2013,6.35,McDonald's,Spending,Fast Food
"Wednesday, February 20, 2013",2013-02-21T00:00,2,20,2013,98.22,TRADER JOE'S,CREDIT CARD,Groceries
